Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
US,4/26/22,1039952,15815,,,537,,5145475.236257483,,,Oklahoma,40,84000040,USA,2022/04/26,0,5897164,6758
US,4/28/22,1040416,15897,,,464,,5147771.015783484,,,Oklahoma,40,84000040,USA,2022/04/28,82,5904620,6820
US,4/30/22,1040982,15897,,,566,,5150571.470981149,,,Oklahoma,40,84000040,USA,2022/04/30,0,5912549,7263
US,5/3/22,1041397,15897,,,415,,5152624.808272723,,,Oklahoma,40,84000040,USA,2022/05/03,0,5919824,6509
US,5/5/22,1042136,15940,,,739,,5156281.232991935,,,Oklahoma,40,84000040,USA,2022/05/05,43,5925949,6125
US,5/7/22,1042637,15940,,,501,,5158760.0811439315,,,Oklahoma,40,84000040,USA,2022/05/07,0,5932685,6185
US,5/10/22,1043539,15940,,,902,,5163222.997377666,,,Oklahoma,40,84000040,USA,2022/05/10,0,5938551,5251
US,5/12/22,1044179,15996,,,640,,5166389.5898273215,,,Oklahoma,40,84000040,USA,2022/05/12,56,5945239,6089
US,5/14/22,1044868,15996,,,689,,5169798.624511405,,,Oklahoma,40,84000040,USA,2022/05/14,0,5952681,6768
US,5/19/22,1046359,16050,,,1491,,5177175.795358963,,,Oklahoma,40,84000040,USA,2022/05/19,54,5964852,5511
US,5/21/22,1047216,16050,,,857,,5181416.06056108,,,Oklahoma,40,84000040,USA,2022/05/21,0,5971910,6432
US,4/24/22,714346,7477,,,0,,666989.7292250233,,,Oregon,41,84000041,USA,2022/04/24,0,7734452,10405
US,4/25/22,716414,7485,,,2068,,668920.6349206349,,,Oregon,41,84000041,USA,2022/04/25,8,7740041,5589
US,4/26/22,717505,7486,,,1091,,669939.3090569561,,,Oregon,41,84000041,USA,2022/04/26,1,7740041,0
US,4/27/22,718630,7499,,,1125,,670989.7292250233,,,Oregon,41,84000041,USA,2022/04/27,13,7748358,8317
US,4/28/22,719857,7502,,,1227,,672135.3874883286,,,Oregon,41,84000041,USA,2022/04/28,3,7758370,10012
US,4/29/22,721311,7502,,,1454,,673492.9971988796,,,Oregon,41,84000041,USA,2022/04/29,0,7767070,8700
US,5/2/22,723336,7505,,,2025,,675383.7535014006,,,Oregon,41,84000041,USA,2022/05/02,3,7794171,5183
US,5/3/22,725150,7511,,,1814,,677077.497665733,,,Oregon,41,84000041,USA,2022/05/03,6,7803785,9614
US,5/4/22,726612,7519,,,1462,,678442.5770308123,,,Oregon,41,84000041,USA,2022/05/04,8,7803785,0
US,5/5/22,728335,7520,,,1723,,680051.3538748833,,,Oregon,41,84000041,USA,2022/05/05,1,7813801,10016
US,5/6/22,729412,7528,,,1077,,681056.9561157797,,,Oregon,41,84000041,USA,2022/05/06,8,7821530,7729
US,5/9/22,732382,7541,,,2970,,683830.0653594771,,,Oregon,41,84000041,USA,2022/05/09,13,7842278,13025
US,5/10/22,734014,7546,,,1632,,685353.8748832867,,,Oregon,41,84000041,USA,2022/05/10,5,7842279,1
US,5/11/22,735464,7548,,,1450,,686707.7497665733,,,Oregon,41,84000041,USA,2022/05/11,2,7851017,8738
US,5/12/22,737186,7556,,,1722,,688315.5929038282,,,Oregon,41,84000041,USA,2022/05/12,8,7858378,7361
US,5/13/22,738830,7560,,,1644,,689850.6069094305,,,Oregon,41,84000041,USA,2022/05/13,4,7865531,7153
US,5/16/22,741780,7563,,,2950,,692605.0420168068,,,Oregon,41,84000041,USA,2022/05/16,3,7885195,12287
US,5/18/22,745723,7568,,,3943,,696286.6479925304,,,Oregon,41,84000041,USA,2022/05/18,5,7894090,7035
US,5/19/22,747341,7580,,,1618,,697797.385620915,,,Oregon,41,84000041,USA,2022/05/19,12,7900992,6902
US,5/20/22,749721,7586,,,2380,,700019.6078431372,,,Oregon,41,84000041,USA,2022/05/20,6,7907650,6658
US,5/21/22,749721,7586,,,0,,700019.6078431372,,,Oregon,41,84000041,USA,2022/05/21,0,7915281,7631
US,4/24/22,2808171,44608,,,1187,,625347.0598452761,,,Pennsylvania,42,84000042,USA,2022/04/24,6,22648630,9224
US,4/25/22,2809243,44610,,,1072,,625585.781792107,,,Pennsylvania,42,84000042,USA,2022/04/25,2,22656222,7592
US,4/26/22,2810781,44616,,,1538,,625928.2765255268,,,Pennsylvania,42,84000042,USA,2022/04/26,6,22663957,7735
US,4/27/22,2812954,44629,,,2173,,626412.1783823025,,,Pennsylvania,42,84000042,USA,2022/04/27,13,22918340,254383
US,4/28/22,2815518,44641,,,2564,,626983.1513969243,,,Pennsylvania,42,84000042,USA,2022/04/28,12,22921284,2944
US,4/29/22,2817766,44663,,,2248,,627483.7548824428,,,Pennsylvania,42,84000042,USA,2022/04/29,22,22959881,38597
US,4/30/22,2820219,44677,,,2453,,628030.0094865251,,,Pennsylvania,42,84000042,USA,2022/04/30,14,22985424,25543
US,5/1/22,2821667,44678,,,1448,,628352.4622654534,,,Pennsylvania,42,84000042,USA,2022/05/01,1,23005816,20392
US,5/2/22,2823133,44679,,,1466,,628678.9234352801,,,Pennsylvania,42,84000042,USA,2022/05/02,1,23017281,11465
US,5/3/22,2825267,44713,,,2134,,629154.1404451096,,,Pennsylvania,42,84000042,USA,2022/05/03,34,23045182,27901
US,5/4/22,2827882,44733,,,2615,,629736.4705672764,,,Pennsylvania,42,84000042,USA,2022/05/04,20,23045182,0
US,5/5/22,2828639,44733,,,757,,629905.0456733874,,,Pennsylvania,42,84000042,USA,2022/05/05,0,23065417,20235
US,5/6/22,2829027,44733,,,388,,629991.4487660837,,,Pennsylvania,42,84000042,USA,2022/05/06,0,23085079,19662
US,5/9/22,2829776,44733,,,749,,630158.2423651288,,,Pennsylvania,42,84000042,USA,2022/05/09,0,23133293,27169
US,5/11/22,2849865,44814,,,20089,,634631.829295993,,,Pennsylvania,42,84000042,USA,2022/05/11,81,23158671,14602
US,5/12/22,2850343,44814,,,478,,634738.2743431806,,,Pennsylvania,42,84000042,USA,2022/05/12,0,23179385,20714
US,5/16/22,2852056,44814,,,1713,,635119.739543667,,,Pennsylvania,42,84000042,USA,2022/05/16,0,23220383,620
US,5/18/22,2877660,44898,,,25604,,640821.4529080876,,,Pennsylvania,42,84000042,USA,2022/05/18,84,23275185,15506
US,5/21/22,2877660,44898,,,0,,640821.4529080876,,,Pennsylvania,42,84000042,USA,2022/05/21,0,23333922,19802
US,4/24/22,517046,4190,,,4039,,,,,Puerto Rico,72,630,PRI,2022/04/24,0,7116161,16
US,4/25/22,519265,4191,,,2219,,,,,Puerto Rico,72,630,PRI,2022/04/25,1,7116161,0
US,4/26/22,519946,4192,,,681,,,,,Puerto Rico,72,630,PRI,2022/04/26,1,7135072,18911
US,4/27/22,522860,4195,,,2914,,,,,Puerto Rico,72,630,PRI,2022/04/27,3,7135075,3
US,4/28/22,527336,4197,,,4476,,,,,Puerto Rico,72,630,PRI,2022/04/28,2,7135080,5
US,4/29/22,532535,4201,,,5199,,,,,Puerto Rico,72,630,PRI,2022/04/29,4,7155371,20291
US,4/30/22,537714,4207,,,5179,,,,,Puerto Rico,72,630,PRI,2022/04/30,6,7163934,8563
US,5/1/22,542915,4210,,,5201,,,,,Puerto Rico,72,630,PRI,2022/05/01,3,7163939,5
US,5/2/22,545538,4210,,,2623,,,,,Puerto Rico,72,630,PRI,2022/05/02,0,7163939,0
US,5/3/22,546426,4215,,,888,,,,,Puerto Rico,72,630,PRI,2022/05/03,5,7175159,11220
US,5/4/22,550666,4217,,,4240,,,,,Puerto Rico,72,630,PRI,2022/05/04,2,7175159,0
US,5/5/22,556245,4223,,,5579,,,,,Puerto Rico,72,630,PRI,2022/05/05,6,7182147,6988
US,5/6/22,562863,4227,,,6618,,,,,Puerto Rico,72,630,PRI,2022/05/06,4,7182165,18
US,5/7/22,568456,4231,,,5593,,,,,Puerto Rico,72,630,PRI,2022/05/07,4,7192314,10149
US,5/8/22,568484,4232,,,28,,,,,Puerto Rico,72,630,PRI,2022/05/08,1,7192325,11
US,5/9/22,576690,4232,,,8206,,,,,Puerto Rico,72,630,PRI,2022/05/09,0,7192325,0
US,5/10/22,577305,4234,,,615,,,,,Puerto Rico,72,630,PRI,2022/05/10,2,7200162,7837
US,5/11/22,582216,4240,,,4911,,,,,Puerto Rico,72,630,PRI,2022/05/11,6,7205301,5139
US,5/12/22,588589,4245,,,6373,,,,,Puerto Rico,72,630,PRI,2022/05/12,5,7211476,6175
US,5/13/22,593947,4250,,,5358,,,,,Puerto Rico,72,630,PRI,2022/05/13,5,7211476,0
US,5/14/22,598269,4253,,,4322,,,,,Puerto Rico,72,630,PRI,2022/05/14,3,7211481,5
US,5/15/22,605977,4256,,,7708,,,,,Puerto Rico,72,630,PRI,2022/05/15,3,7211483,2
US,5/16/22,609424,4257,,,3447,,,,,Puerto Rico,72,630,PRI,2022/05/16,1,7211487,4
US,5/17/22,609872,4266,,,448,,,,,Puerto Rico,72,630,PRI,2022/05/17,9,7231113,19626
US,5/18/22,613801,4277,,,3929,,,,,Puerto Rico,72,630,PRI,2022/05/18,11,7235901,4788
US,5/19/22,620697,4285,,,6896,,,,,Puerto Rico,72,630,PRI,2022/05/19,8,7242205,6304
US,5/20/22,627716,4292,,,7019,,,,,Puerto Rico,72,630,PRI,2022/05/20,7,7248095,5890
US,5/21/22,632719,4303,,,5003,,,,,Puerto Rico,72,630,PRI,2022/05/21,11,7255641,7546
US,4/24/22,368246,3532,,,0,,293243.18943755626,,,Rhode Island,44,84000044,USA,2022/04/24,0,2207773,2179
US,4/25/22,369234,3535,,,988,,294029.9577151867,,,Rhode Island,44,84000044,USA,2022/04/25,3,2208669,896
US,4/26/22,369723,3538,,,489,,294419.3602331637,,,Rhode Island,44,84000044,USA,2022/04/26,3,2209540,871
US,4/27/22,370262,3538,,,539,,294848.5789595228,,,Rhode Island,44,84000044,USA,2022/04/27,0,2211371,1831
US,4/28/22,370920,3538,,,658,,295372.5602618314,,,Rhode Island,44,84000044,USA,2022/04/28,0,2213631,2260
US,4/29/22,371629,3540,,,709,,295937.15409668966,,,Rhode Island,44,84000044,USA,2022/04/29,2,2215722,2091
US,5/2/22,372866,3540,,,1237,,296922.20709206304,,,Rhode Island,44,84000044,USA,2022/05/02,0,2220723,991
US,5/3/22,373437,3541,,,571,,297376.90819178673,,,Rhode Island,44,84000044,USA,2022/05/03,1,2222957,2234
US,5/4/22,374181,3541,,,744,,297969.37337251246,,,Rhode Island,44,84000044,USA,2022/05/04,0,2222957,0
US,5/5/22,375119,3542,,,938,,298716.3254417608,,,Rhode Island,44,84000044,USA,2022/05/05,1,2224989,2032
US,5/6/22,375897,3544,,,778,,299335.86564418644,,,Rhode Island,44,84000044,USA,2022/05/06,2,2226756,1767
US,5/9/22,377576,3546,,,1679,,300672.89392165764,,,Rhode Island,44,84000044,USA,2022/05/09,2,2232282,1361
US,5/10/22,378424,3547,,,848,,301348.1768158182,,,Rhode Island,44,84000044,USA,2022/05/10,1,2232933,651
US,5/11/22,379414,3548,,,990,,302136.53774178395,,,Rhode Island,44,84000044,USA,2022/05/11,1,2234138,1205
US,5/12/22,380384,3548,,,970,,302908.9721843968,,,Rhode Island,44,84000044,USA,2022/05/12,0,2236291,2153
US,5/13/22,381271,3552,,,887,,303615.3117210954,,,Rhode Island,44,84000044,USA,2022/05/13,4,2238343,2052
US,5/16/22,383209,3554,,,1938,,305158.58795798593,,,Rhode Island,44,84000044,USA,2022/05/16,2,2243560,1321
US,5/17/22,384187,3559,,,978,,305937.39299394,,,Rhode Island,44,84000044,USA,2022/05/17,5,2244520,960
US,5/18/22,385153,3561,,,966,,306706.6421398823,,,Rhode Island,44,84000044,USA,2022/05/18,2,2246322,1802
US,5/19/22,386196,3561,,,1043,,307537.20824673306,,,Rhode Island,44,84000044,USA,2022/05/19,0,2248037,1715
US,5/20/22,387083,3562,,,887,,308243.54778343166,,,Rhode Island,44,84000044,USA,2022/05/20,1,2249628,1591
US,5/21/22,387083,3562,,,0,,308243.54778343166,,,Rhode Island,44,84000044,USA,2022/05/21,0,2251441,1813
US,4/24/22,1472093,17734,,,0,,523915.66629534593,,,South Carolina,45,84000045,USA,2022/04/24,0,7389108,390
US,4/28/22,1474274,17767,,,2181,,524691.8808878956,,,South Carolina,45,84000045,USA,2022/04/28,33,7389545,241
US,5/2/22,1474272,17767,,,,,524691.1690909285,,,South Carolina,45,84000045,USA,2022/05/02,0,7390394,0
US,5/3/22,1477345,17849,,,3073,,525784.8451307749,,,South Carolina,45,84000045,USA,2022/05/03,82,7542968,152574
US,5/5/22,1474272,17767,,,,,524691.1690909285,,,South Carolina,45,84000045,USA,2022/05/05,,7543051,83
US,5/7/22,1477345,17849,,,3073,,525784.8451307749,,,South Carolina,45,84000045,USA,2022/05/07,82,7543388,222
US,5/9/22,1477460,17847,,,115,,525825.7734563793,,,South Carolina,45,84000045,USA,2022/05/09,,7543476,2
US,5/11/22,1481975,17869,,,4515,,527432.6551094566,,,South Carolina,45,84000045,USA,2022/05/11,22,7571929,66
US,5/17/22,1487728,17891,,,5753,,529480.1390851274,,,South Carolina,45,84000045,USA,2022/05/17,22,7603110,30221
US,5/21/22,1487728,17891,,,0,,529480.1390851274,,,South Carolina,45,84000045,USA,2022/05/21,0,7622207,18506
US,4/24/22,237535,2901,,,0,,8618831.640058056,,,South Dakota,46,84000046,USA,2022/04/24,0,1405073,336
US,4/27/22,237812,2912,,,277,,8628882.438316401,,,South Dakota,46,84000046,USA,2022/04/27,11,1408666,1332
US,5/4/22,238185,2915,,,373,,8642416.545718433,,,South Dakota,46,84000046,USA,2022/05/04,3,1418228,0
US,5/11/22,238635,2917,,,450,,8658744.557329463,,,South Dakota,46,84000046,USA,2022/05/11,2,1425784,1112
US,5/18/22,239110,2919,,,475,,8675979.680696663,,,South Dakota,46,84000046,USA,2022/05/18,2,1432666,1071
US,5/21/22,239110,2919,,,0,,8675979.680696663,,,South Dakota,46,84000046,USA,2022/05/21,0,1436171,1199
US,4/24/22,2028083,26151,,,250,,1401994.3728958848,,,Tennessee,47,84000047,USA,2022/04/24,4,9913349,50
US,4/25/22,2028582,26151,,,499,,1402339.3268213775,,,Tennessee,47,84000047,USA,2022/04/25,0,9913349,0
US,4/26/22,2029186,26153,,,604,,1402756.8662422143,,,Tennessee,47,84000047,USA,2022/04/26,2,9927180,13831
US,4/27/22,2029878,26154,,,692,,1403235.239221054,,,Tennessee,47,84000047,USA,2022/04/27,1,9932567,5387
US,4/28/22,2030520,26166,,,642,,1403679.047678301,,,Tennessee,47,84000047,USA,2022/04/28,12,9939457,6890
US,4/29/22,2031107,26170,,,587,,1404084.8351617965,,,Tennessee,47,84000047,USA,2022/04/29,4,9946673,7216
US,4/30/22,2031438,26170,,,331,,1404313.6522947387,,,Tennessee,47,84000047,USA,2022/04/30,0,9954382,7709
US,5/1/22,2031643,26170,,,205,,1404455.3668332677,,,Tennessee,47,84000047,USA,2022/05/01,0,9954445,63
US,5/2/22,2032282,26194,,,639,,1404897.1014192193,,,Tennessee,47,84000047,USA,2022/05/02,24,9954446,1
US,5/3/22,2033041,26198,,,759,,1405421.7908569928,,,Tennessee,47,84000047,USA,2022/05/03,4,9971152,16706
US,5/4/22,2033968,26206,,,927,,1406062.617087317,,,Tennessee,47,84000047,USA,2022/05/04,8,9971152,0
US,5/5/22,2034808,26208,,,840,,1406643.3010500702,,,Tennessee,47,84000047,USA,2022/05/05,2,9979981,8829
US,5/6/22,2035749,26209,,,941,,1407293.8053464403,,,Tennessee,47,84000047,USA,2022/05/06,1,9986619,6638
US,5/7/22,2036315,26209,,,566,,1407685.0757308668,,,Tennessee,47,84000047,USA,2022/05/07,0,9992965,6346
US,5/8/22,2031533,26208,,,,,1404379.3248857642,,,Tennessee,47,84000047,USA,2022/05/08,,9993031,66
US,5/10/22,2031533,26209,,,0,,1404379.3248857642,,,Tennessee,47,84000047,USA,2022/05/10,1,10004562,11531
US,5/11/22,2036315,26240,,,4782,,1407685.0757308668,,,Tennessee,47,84000047,USA,2022/05/11,31,10009467,4905
US,5/12/22,2036315,26260,,,0,,1407685.0757308668,,,Tennessee,47,84000047,USA,2022/05/12,20,10016257,6790
US,5/13/22,2036315,26265,,,0,,1407685.0757308668,,,Tennessee,47,84000047,USA,2022/05/13,5,10022842,6585
US,5/18/22,2042775,26267,,,6460,,1412150.8119206121,,,Tennessee,47,84000047,USA,2022/05/18,2,10047474,5152
US,5/19/22,2042775,26299,,,0,,1412150.8119206121,,,Tennessee,47,84000047,USA,2022/05/19,32,10059931,12457
US,5/20/22,2042775,26311,,,0,,1412150.8119206121,,,Tennessee,47,84000047,USA,2022/05/20,12,10066588,6657
US,5/21/22,2042775,26369,,,0,,1412150.8119206121,,,Tennessee,47,84000047,USA,2022/05/21,58,10073080,6492
US,4/24/22,6809293,88022,,,1008,,57510920.60810811,,,Texas,48,84000048,USA,2022/04/24,4,46188416,27975
US,4/25/22,6810953,88026,,,1660,,57524940.87837838,,,Texas,48,84000048,USA,2022/04/25,4,46207480,19064
US,4/26/22,6814011,88042,,,3058,,57550768.58108108,,,Texas,48,84000048,USA,2022/04/26,16,46592253,384773
US,4/27/22,6816971,88057,,,2960,,57575768.58108108,,,Texas,48,84000048,USA,2022/04/27,15,46628673,36420
US,4/28/22,6820156,88077,,,3185,,57602668.91891892,,,Texas,48,84000048,USA,2022/04/28,20,46664569,35896
US,4/29/22,6823337,88094,,,3181,,57629535.472972974,,,Texas,48,84000048,USA,2022/04/29,17,46700787,36218
US,4/30/22,6825834,88107,,,2497,,57650625.0,,,Texas,48,84000048,USA,2022/04/30,13,46738356,37569
US,5/1/22,6827197,88110,,,1363,,57662136.824324325,,,Texas,48,84000048,USA,2022/05/01,3,46760528,22172
US,5/2/22,6830107,88113,,,2910,,57686714.527027026,,,Texas,48,84000048,USA,2022/05/02,3,46774932,14404
US,5/3/22,6832953,88126,,,2846,,57710751.68918919,,,Texas,48,84000048,USA,2022/05/03,13,46834298,59366
US,5/4/22,6836107,88136,,,3154,,57737390.2027027,,,Texas,48,84000048,USA,2022/05/04,10,46834298,0
US,5/5/22,6840950,88144,,,4843,,57778293.91891892,,,Texas,48,84000048,USA,2022/05/05,8,46869326,35028
US,5/6/22,6844247,88161,,,3297,,57806140.2027027,,,Texas,48,84000048,USA,2022/05/06,17,46902363,33037
US,5/7/22,6846849,88175,,,2602,,57828116.55405405,,,Texas,48,84000048,USA,2022/05/07,14,46947123,44760
US,5/8/22,6848369,88176,,,1520,,57840954.39189189,,,Texas,48,84000048,USA,2022/05/08,1,46970426,23303
US,5/9/22,6850868,88178,,,2499,,57862060.81081081,,,Texas,48,84000048,USA,2022/05/09,2,46981822,11396
US,5/10/22,6854159,88191,,,3291,,57889856.41891892,,,Texas,48,84000048,USA,2022/05/10,13,47001375,19553
US,5/11/22,6857729,88215,,,3570,,57920008.44594595,,,Texas,48,84000048,USA,2022/05/11,24,47032815,31440
US,5/12/22,6862232,88226,,,4503,,57958040.54054054,,,Texas,48,84000048,USA,2022/05/12,11,47067110,34295
US,5/13/22,6868160,88240,,,5928,,58008108.10810811,,,Texas,48,84000048,USA,2022/05/13,14,47100045,32935
US,5/14/22,6870941,88248,,,2781,,58031596.283783786,,,Texas,48,84000048,USA,2022/05/14,8,47133771,33726
US,5/15/22,6872827,88252,,,1886,,58047525.33783784,,,Texas,48,84000048,USA,2022/05/15,4,47156696,22925
US,5/16/22,6875139,88253,,,2312,,58067052.36486486,,,Texas,48,84000048,USA,2022/05/16,1,47171723,15027
US,5/17/22,6878675,88263,,,3536,,58096917.22972973,,,Texas,48,84000048,USA,2022/05/17,10,47197453,25730
US,5/18/22,6883580,88272,,,4905,,58138344.5945946,,,Texas,48,84000048,USA,2022/05/18,9,47228123,30670
US,5/19/22,6888680,88291,,,5100,,58181418.91891892,,,Texas,48,84000048,USA,2022/05/19,19,47257059,28936
US,5/20/22,6893736,88303,,,5056,,58224121.62162162,,,Texas,48,84000048,USA,2022/05/20,12,47286152,29093
US,5/21/22,6897739,88306,,,4003,,58257930.74324324,,,Texas,48,84000048,USA,2022/05/21,3,47326146,39994
US,4/24/22,930558,4740,,,0,,357613.9547217088,,,Utah,49,84000049,USA,2022/04/24,0,5185324,74
US,4/28/22,932253,4747,,,1695,,358265.3441603609,,,Utah,49,84000049,USA,2022/04/28,7,5185507,98
US,5/5/22,935479,4760,,,3226,,359505.09774684586,,,Utah,49,84000049,USA,2022/05/05,13,5219240,6983
US,5/12/22,938864,4761,,,3385,,360805.9551213813,,,Utah,49,84000049,USA,2022/05/12,1,5244415,186
US,5/19/22,943368,4765,,,4504,,362536.8448155934,,,Utah,49,84000049,USA,2022/05/19,4,5265899,4066
US,5/21/22,943368,4765,,,0,,362536.8448155934,,,Utah,49,84000049,USA,2022/05/21,0,5266120,136
US,4/24/22,121534,629,,,0,,220722.09509280446,,,Vermont,50,84000050,USA,2022/04/24,0,1395949,1936
US,4/25/22,122341,629,,,807,,222187.71566597655,,,Vermont,50,84000050,USA,2022/04/25,0,1397579,1630
US,4/27/22,123062,630,,,721,,223497.14866877338,,,Vermont,50,84000050,USA,2022/04/27,1,1399121,970
US,4/28/22,123455,634,,,393,,224210.88954269732,,,Vermont,50,84000050,USA,2022/04/28,4,1400490,1369
US,4/29/22,123842,637,,,387,,224913.7336093858,,,Vermont,50,84000050,USA,2022/04/29,3,1402293,1803
US,5/2/22,124523,639,,,681,,226150.52123061277,,,Vermont,50,84000050,USA,2022/05/02,2,1405606,0
US,5/3/22,124830,639,,,307,,226708.07453416148,,,Vermont,50,84000050,USA,2022/05/03,0,1408412,2806
US,5/4/22,125347,639,,,517,,227647.016090952,,,Vermont,50,84000050,USA,2022/05/04,0,1408412,0
US,5/5/22,125699,642,,,352,,228286.29544876685,,,Vermont,50,84000050,USA,2022/05/05,3,1409771,1359
US,5/6/22,126099,642,,,400,,229012.7492644655,,,Vermont,50,84000050,USA,2022/05/06,0,1411741,1970
US,5/9/22,126937,644,,,838,,230534.6700083542,,,Vermont,50,84000050,USA,2022/05/09,2,1415073,0
US,5/10/22,127189,648,,,252,,230992.33591224437,,,Vermont,50,84000050,USA,2022/05/10,4,1417074,2001
US,5/11/22,127457,648,,,268,,231479.05996876248,,,Vermont,50,84000050,USA,2022/05/11,0,1417567,493
US,5/12/22,128058,648,,,601,,232570.55682684973,,,Vermont,50,84000050,USA,2022/05/12,0,1418979,1412
US,5/13/22,128471,648,,,413,,233320.6203915586,,,Vermont,50,84000050,USA,2022/05/13,0,1420645,1666
US,5/16/22,129252,652,,,781,,234739.02146671026,,,Vermont,50,84000050,USA,2022/05/16,4,1423877,2
US,5/17/22,129464,654,,,212,,235124.04198903055,,,Vermont,50,84000050,USA,2022/05/17,2,1425750,1873
US,5/18/22,129854,654,,,390,,235832.33445933674,,,Vermont,50,84000050,USA,2022/05/18,0,1426274,524
US,5/21/22,129854,654,,,0,,235832.33445933674,,,Vermont,50,84000050,USA,2022/05/21,0,1430866,1567
US,4/24/22,16091,111,,,0,,15000.745795577432,,,Virgin Islands,78,850,VIR,2022/04/24,0,143559,4
US,4/25/22,16154,111,,,63,,15059.47719730022,,,Virgin Islands,78,850,VIR,2022/04/25,0,143559,0
US,4/26/22,16202,111,,,48,,15104.224931946153,,,Virgin Islands,78,850,VIR,2022/04/26,0,143899,340
US,4/27/22,16260,111,,,58,,15158.29511130999,,,Virgin Islands,78,850,VIR,2022/04/27,0,144310,411
US,4/28/22,16306,111,,,46,,15201.178357012343,,,Virgin Islands,78,850,VIR,2022/04/28,0,144588,278
US,4/30/22,16349,111,,,43,,15241.264869299324,,,Virgin Islands,78,850,VIR,2022/04/30,0,144855,2
US,5/2/22,16391,111,,,42,,15280.419137114517,,,Virgin Islands,78,850,VIR,2022/05/02,0,144855,0
US,5/4/22,16918,113,,,527,,15771.711973747995,,,Virgin Islands,78,850,VIR,2022/05/04,2,145241,0
US,5/5/22,17012,113,,,94,,15859.342954096282,,,Virgin Islands,78,850,VIR,2022/05/05,0,145407,166
US,5/6/22,17167,113,,,155,,16003.840847223775,,,Virgin Islands,78,850,VIR,2022/05/06,0,145673,266
US,5/9/22,17353,113,,,186,,16177.238318976768,,,Virgin Islands,78,850,VIR,2022/05/09,0,146147,0
US,5/10/22,17485,113,,,132,,16300.294589253086,,,Virgin Islands,78,850,VIR,2022/05/10,0,146230,83
US,5/11/22,17672,113,,,187,,16474.624305477868,,,Virgin Islands,78,850,VIR,2022/05/11,0,146337,107
US,5/12/22,17835,113,,,163,,16626.580154379684,,,Virgin Islands,78,850,VIR,2022/05/12,0,146424,87
US,5/13/22,18037,113,,,202,,16814.89353768132,,,Virgin Islands,78,850,VIR,2022/05/13,0,146514,90
US,5/16/22,18243,113,,,206,,17006.93589887012,,,Virgin Islands,78,850,VIR,2022/05/16,0,146636,0
US,5/17/22,18425,113,,,182,,17176.60439273595,,,Virgin Islands,78,850,VIR,2022/05/17,0,146816,180
US,5/18/22,18551,113,,,126,,17294.067196181528,,,Virgin Islands,78,850,VIR,2022/05/18,0,146869,53
US,5/20/22,18854,113,,,303,,17576.53727113398,,,Virgin Islands,78,850,VIR,2022/05/20,0,147103,48
